Municipio,Categoria,Tipo,Valor,Year,Isla
SANTA EULÀRIA DES RIU,CV 3*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,F,ESTABL.,3,16,Ibiza
SANTA EULÀRIA DES RIU,F,PLACES,89,16,Ibiza
SANTA EULÀRIA DES RIU,H 1*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,H 1*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,H 2*,ESTABL.,4,16,Ibiza
SANTA EULÀRIA DES RIU,H 2*,PLACES,695,16,Ibiza
SANTA EULÀRIA DES RIU,H 3*,ESTABL.,13,16,Ibiza
SANTA EULÀRIA DES RIU,H 3*,PLACES,5199,16,Ibiza
SANTA EULÀRIA DES RIU,H 4*,ESTABL.,7,16,Ibiza
SANTA EULÀRIA DES RIU,H 4*,PLACES,2462,16,Ibiza
SANTA EULÀRIA DES RIU,H 4* SUP.,ESTABL.,1,16,Ibiza
SANTA EULÀRIA DES RIU,H 4* SUP.,PLACES,321,16,Ibiza
SANTA EULÀRIA DES RIU,H 5*,ESTABL.,2,16,Ibiza
SANTA EULÀRIA DES RIU,H 5*,PLACES,568,16,Ibiza
SANTA EULÀRIA DES RIU,H 5*GL,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,H 5*GL,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HA 1*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HA 1*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HA 2*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HA 2*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HA 3*,ESTABL.,4,16,Ibiza
SANTA EULÀRIA DES RIU,HA 3*,PLACES,1028,16,Ibiza
SANTA EULÀRIA DES RIU,HA 4*,ESTABL.,3,16,Ibiza
SANTA EULÀRIA DES RIU,HA 4*,PLACES,422,16,Ibiza
SANTA EULÀRIA DES RIU,HR  1*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HR  1*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HR 2*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HR 2*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HR 3*,ESTABL.,1,16,Ibiza
SANTA EULÀRIA DES RIU,HR 3*,PLACES,284,16,Ibiza
SANTA EULÀRIA DES RIU,HR 4*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HR 4*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HR,ESTABL.,1,16,Ibiza
SANTA EULÀRIA DES RIU,HR,PLACES,29,16,Ibiza
SANTA EULÀRIA DES RIU,HS 1*,ESTABL.,5,16,Ibiza
SANTA EULÀRIA DES RIU,HS 1*,PLACES,154,16,Ibiza
SANTA EULÀRIA DES RIU,HS 2*,ESTABL.,4,16,Ibiza
SANTA EULÀRIA DES RIU,HS 2*,PLACES,262,16,Ibiza
SANTA EULÀRIA DES RIU,HS 3*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HS 3*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HSR 1*,ESTABL.,5,16,Ibiza
SANTA EULÀRIA DES RIU,HSR 1*,PLACES,197,16,Ibiza
SANTA EULÀRIA DES RIU,HSR 2*,ESTABL.,7,16,Ibiza
SANTA EULÀRIA DES RIU,HSR 2*,PLACES,283,16,Ibiza
SANTA EULÀRIA DES RIU,HSR 3*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,HSR 3*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,RA 1*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,RA 1*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,RA 2*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,RA 2*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,RA 4*,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,RA 4*,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,TI,ESTABL.,NA,16,Ibiza
SANTA EULÀRIA DES RIU,TI,PLACES,NA,16,Ibiza
SANTA EULÀRIA DES RIU,TOTAL,ESTABL.,143,16,Ibiza
SANTA EULÀRIA DES RIU,TOTAL,PLACES,20414,16,Ibiza
EIVISSA,A 1 Ll,ESTABL.,27,15,Ibiza
EIVISSA,A 1 Ll,PLACES,1706,15,Ibiza
EIVISSA,A 2 Ll,ESTABL.,10,15,Ibiza
EIVISSA,A 2 Ll,PLACES,857,15,Ibiza
EIVISSA,A 3 Ll,ESTABL.,6,15,Ibiza
EIVISSA,A 3 Ll,PLACES,1514,15,Ibiza
EIVISSA,A 4 Ll,ESTABL.,NA,15,Ibiza
EIVISSA,A 4 Ll,PLACES,NA,15,Ibiza
EIVISSA,AG,ESTABL.,NA,15,Ibiza
EIVISSA,AG,PLACES,NA,15,Ibiza
EIVISSA,CH,ESTABL.,13,15,Ibiza
EIVISSA,CH,PLACES,222,15,Ibiza
EIVISSA,CT,ESTABL.,NA,15,Ibiza
EIVISSA,CT,PLACES,NA,15,Ibiza
EIVISSA,CV 2*,ESTABL.,NA,15,Ibiza
EIVISSA,CV 2*,PLACES,NA,15,Ibiza
EIVISSA,CV 3*,ESTABL.,NA,15,Ibiza
EIVISSA,CV 3*,PLACES,NA,15,Ibiza
EIVISSA,F,ESTABL.,NA,15,Ibiza
EIVISSA,F,PLACES,NA,15,Ibiza
EIVISSA,H 1*,ESTABL.,3,15,Ibiza
EIVISSA,H 1*,PLACES,253,15,Ibiza
EIVISSA,H 2*,ESTABL.,5,15,Ibiza
EIVISSA,H 2*,PLACES,1727,15,Ibiza
EIVISSA,H 3*,ESTABL.,6,15,Ibiza
EIVISSA,H 3*,PLACES,1938,15,Ibiza
EIVISSA,H 3* SUP.,ESTABL.,NA,15,Ibiza
EIVISSA,H 3* SUP.,PLACES,NA,15,Ibiza
EIVISSA,H 4*,ESTABL.,8,15,Ibiza
EIVISSA,H 4*,PLACES,2392,15,Ibiza
EIVISSA,H 4* SUP.,ESTABL.,1,15,Ibiza
EIVISSA,H 4* SUP.,PLACES,413,15,Ibiza
EIVISSA,H 5*,ESTABL.,1,15,Ibiza
EIVISSA,H 5*,PLACES,23,15,Ibiza
EIVISSA,H 5*GL,ESTABL.,1,15,Ibiza
EIVISSA,H 5*GL,PLACES,305,15,Ibiza
EIVISSA,HA 1*,ESTABL.,NA,15,Ibiza
EIVISSA,HA 1*,PLACES,NA,15,Ibiza
EIVISSA,HA 2*,ESTABL.,1,15,Ibiza
EIVISSA,HA 2*,PLACES,213,15,Ibiza
EIVISSA,HA 3*,ESTABL.,1,15,Ibiza
EIVISSA,HA 3*,PLACES,517,15,Ibiza
EIVISSA,HA 4*,ESTABL.,NA,15,Ibiza
EIVISSA,HA 4*,PLACES,NA,15,Ibiza
EIVISSA,HR  1*,ESTABL.,2,15,Ibiza
EIVISSA,HR  1*,PLACES,169,15,Ibiza
EIVISSA,HR 2*,ESTABL.,3,15,Ibiza
EIVISSA,HR 2*,PLACES,411,15,Ibiza
EIVISSA,HR 3*,ESTABL.,NA,15,Ibiza
EIVISSA,HR 3*,PLACES,NA,15,Ibiza
EIVISSA,HR 4*,ESTABL.,1,15,Ibiza
EIVISSA,HR 4*,PLACES,199,15,Ibiza
EIVISSA,HR,ESTABL.,1,15,Ibiza
EIVISSA,HR,PLACES,20,15,Ibiza
EIVISSA,HS 1*,ESTABL.,2,15,Ibiza
EIVISSA,HS 1*,PLACES,101,15,Ibiza
EIVISSA,HS 2*,ESTABL.,1,15,Ibiza
EIVISSA,HS 2*,PLACES,75,15,Ibiza
EIVISSA,HS 3*,ESTABL.,NA,15,Ibiza
EIVISSA,HS 3*,PLACES,NA,15,Ibiza
EIVISSA,HSR 1*,ESTABL.,10,15,Ibiza
EIVISSA,HSR 1*,PLACES,437,15,Ibiza
EIVISSA,HSR 2*,ESTABL.,4,15,Ibiza
EIVISSA,HSR 2*,PLACES,148,15,Ibiza
EIVISSA,HSR 3*,ESTABL.,1,15,Ibiza
EIVISSA,HSR 3*,PLACES,57,15,Ibiza
EIVISSA,RA 1*,ESTABL.,NA,15,Ibiza
EIVISSA,RA 1*,PLACES,NA,15,Ibiza
EIVISSA,RA 2*,ESTABL.,NA,15,Ibiza
EIVISSA,RA 2*,PLACES,NA,15,Ibiza
EIVISSA,RA 4*,ESTABL.,NA,15,Ibiza
EIVISSA,RA 4*,PLACES,NA,15,Ibiza
EIVISSA,TI,ESTABL.,NA,15,Ibiza
EIVISSA,TI,PLACES,NA,15,Ibiza
EIVISSA,TOTAL,ESTABL.,108,15,Ibiza
EIVISSA,TOTAL,PLACES,13697,15,Ibiza
SANT ANTONI DE PORTMANY,A 1 Ll,ESTABL.,34,15,Ibiza
SANT ANTONI DE PORTMANY,A 1 Ll,PLACES,2371,15,Ibiza
SANT ANTONI DE PORTMANY,A 2 Ll,ESTABL.,14,15,Ibiza
SANT ANTONI DE PORTMANY,A 2 Ll,PLACES,1793,15,Ibiza
SANT ANTONI DE PORTMANY,A 3 Ll,ESTABL.,2,15,Ibiza
SANT ANTONI DE PORTMANY,A 3 Ll,PLACES,60,15,Ibiza
SANT ANTONI DE PORTMANY,A 4 Ll,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,A 4 Ll,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,AG,ESTABL.,5,15,Ibiza
SANT ANTONI DE PORTMANY,AG,PLACES,98,15,Ibiza
SANT ANTONI DE PORTMANY,CH,ESTABL.,9,15,Ibiza
SANT ANTONI DE PORTMANY,CH,PLACES,199,15,Ibiza
SANT ANTONI DE PORTMANY,CT,ESTABL.,1,15,Ibiza
SANT ANTONI DE PORTMANY,CT,PLACES,274,15,Ibiza
SANT ANTONI DE PORTMANY,CV 2*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,CV 2*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,CV 3*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,CV 3*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,F,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,F,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,H 1*,ESTABL.,2,15,Ibiza
SANT ANTONI DE PORTMANY,H 1*,PLACES,143,15,Ibiza
SANT ANTONI DE PORTMANY,H 2*,ESTABL.,6,15,Ibiza
SANT ANTONI DE PORTMANY,H 2*,PLACES,1835,15,Ibiza
SANT ANTONI DE PORTMANY,H 3*,ESTABL.,10,15,Ibiza
SANT ANTONI DE PORTMANY,H 3*,PLACES,2825,15,Ibiza
SANT ANTONI DE PORTMANY,H 3* SUP.,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,H 3* SUP.,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,H 4*,ESTABL.,3,15,Ibiza
SANT ANTONI DE PORTMANY,H 4*,PLACES,997,15,Ibiza
SANT ANTONI DE PORTMANY,H 4* SUP.,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,H 4* SUP.,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,H 5*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,H 5*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,H 5*GL,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,H 5*GL,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HA 1*,ESTABL.,1,15,Ibiza
SANT ANTONI DE PORTMANY,HA 1*,PLACES,104,15,Ibiza
SANT ANTONI DE PORTMANY,HA 2*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HA 2*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HA 3*,ESTABL.,3,15,Ibiza
SANT ANTONI DE PORTMANY,HA 3*,PLACES,1107,15,Ibiza
SANT ANTONI DE PORTMANY,HA 4*,ESTABL.,2,15,Ibiza
SANT ANTONI DE PORTMANY,HA 4*,PLACES,338,15,Ibiza
SANT ANTONI DE PORTMANY,HR  1*,ESTABL.,5,15,Ibiza
SANT ANTONI DE PORTMANY,HR  1*,PLACES,412,15,Ibiza
SANT ANTONI DE PORTMANY,HR 2*,ESTABL.,4,15,Ibiza
SANT ANTONI DE PORTMANY,HR 2*,PLACES,676,15,Ibiza
SANT ANTONI DE PORTMANY,HR 3*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HR 3*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HR 4*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HR 4*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HR,ESTABL.,2,15,Ibiza
SANT ANTONI DE PORTMANY,HR,PLACES,46,15,Ibiza
SANT ANTONI DE PORTMANY,HS 1*,ESTABL.,2,15,Ibiza
SANT ANTONI DE PORTMANY,HS 1*,PLACES,76,15,Ibiza
SANT ANTONI DE PORTMANY,HS 2*,ESTABL.,3,15,Ibiza
SANT ANTONI DE PORTMANY,HS 2*,PLACES,298,15,Ibiza
SANT ANTONI DE PORTMANY,HS 3*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HS 3*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HSR 1*,ESTABL.,17,15,Ibiza
SANT ANTONI DE PORTMANY,HSR 1*,PLACES,1077,15,Ibiza
SANT ANTONI DE PORTMANY,HSR 2*,ESTABL.,12,15,Ibiza
SANT ANTONI DE PORTMANY,HSR 2*,PLACES,1056,15,Ibiza
SANT ANTONI DE PORTMANY,HSR 3*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,HSR 3*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,RA 1*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,RA 1*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,RA 2*,ESTABL.,1,15,Ibiza
SANT ANTONI DE PORTMANY,RA 2*,PLACES,184,15,Ibiza
SANT ANTONI DE PORTMANY,RA 4*,ESTABL.,NA,15,Ibiza
SANT ANTONI DE PORTMANY,RA 4*,PLACES,NA,15,Ibiza
SANT ANTONI DE PORTMANY,TI,ESTABL.,1,15,Ibiza
SANT ANTONI DE PORTMANY,TI,PLACES,10,15,Ibiza
SANT ANTONI DE PORTMANY,TOTAL,ESTABL.,139,15,Ibiza
SANT ANTONI DE PORTMANY,TOTAL,PLACES,15979,15,Ibiza
SANT JOAN DE LABRITJA,A 1 Ll,ESTABL.,6,15,Ibiza
SANT JOAN DE LABRITJA,A 1 Ll,PLACES,514,15,Ibiza
SANT JOAN DE LABRITJA,A 2 Ll,ESTABL.,6,15,Ibiza
SANT JOAN DE LABRITJA,A 2 Ll,PLACES,513,15,Ibiza
SANT JOAN DE LABRITJA,A 3 Ll,ESTABL.,4,15,Ibiza
SANT JOAN DE LABRITJA,A 3 Ll,PLACES,298,15,Ibiza
SANT JOAN DE LABRITJA,A 4 Ll,ESTABL.,1,15,Ibiza
SANT JOAN DE LABRITJA,A 4 Ll,PLACES,29,15,Ibiza
SANT JOAN DE LABRITJA,AG,ESTABL.,9,15,Ibiza
SANT JOAN DE LABRITJA,AG,PLACES,135,15,Ibiza
SANT JOAN DE LABRITJA,CH,ESTABL.,1,15,Ibiza
SANT JOAN DE LABRITJA,CH,PLACES,8,15,Ibiza
SANT JOAN DE LABRITJA,CT,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,CT,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,CV 2*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,CV 2*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,CV 3*,ESTABL.,2,15,Ibiza
SANT JOAN DE LABRITJA,CV 3*,PLACES,912,15,Ibiza
SANT JOAN DE LABRITJA,F,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,F,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 1*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 1*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 2*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 2*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 3*,ESTABL.,3,15,Ibiza
SANT JOAN DE LABRITJA,H 3*,PLACES,1108,15,Ibiza
SANT JOAN DE LABRITJA,H 3* SUP.,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 3* SUP.,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 4*,ESTABL.,6,15,Ibiza
SANT JOAN DE LABRITJA,H 4*,PLACES,1717,15,Ibiza
SANT JOAN DE LABRITJA,H 4* SUP.,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 4* SUP.,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 5*,ESTABL.,1,15,Ibiza
SANT JOAN DE LABRITJA,H 5*,PLACES,116,15,Ibiza
SANT JOAN DE LABRITJA,H 5*GL,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,H 5*GL,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HA 1*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HA 1*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HA 2*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HA 2*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HA 3*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HA 3*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HA 4*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HA 4*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HR  1*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HR  1*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HR 2*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HR 2*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HR 3*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HR 3*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HR 4*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HR 4*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HR,ESTABL.,3,15,Ibiza
SANT JOAN DE LABRITJA,HR,PLACES,59,15,Ibiza
SANT JOAN DE LABRITJA,HS 1*,ESTABL.,1,15,Ibiza
SANT JOAN DE LABRITJA,HS 1*,PLACES,20,15,Ibiza
SANT JOAN DE LABRITJA,HS 2*,ESTABL.,1,15,Ibiza
SANT JOAN DE LABRITJA,HS 2*,PLACES,21,15,Ibiza
SANT JOAN DE LABRITJA,HS 3*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HS 3*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HSR 1*,ESTABL.,3,15,Ibiza
SANT JOAN DE LABRITJA,HSR 1*,PLACES,118,15,Ibiza
SANT JOAN DE LABRITJA,HSR 2*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HSR 2*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,HSR 3*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,HSR 3*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,RA 1*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,RA 1*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,RA 2*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,RA 2*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,RA 4*,ESTABL.,NA,15,Ibiza
SANT JOAN DE LABRITJA,RA 4*,PLACES,NA,15,Ibiza
SANT JOAN DE LABRITJA,TI,ESTABL.,2,15,Ibiza
SANT JOAN DE LABRITJA,TI,PLACES,20,15,Ibiza
SANT JOAN DE LABRITJA,TOTAL,ESTABL.,49,15,Ibiza
SANT JOAN DE LABRITJA,TOTAL,PLACES,5588,15,Ibiza
SANT JOSEP DE SA TALAIA,A 1 Ll,ESTABL.,25,15,Ibiza
SANT JOSEP DE SA TALAIA,A 1 Ll,PLACES,1966,15,Ibiza
SANT JOSEP DE SA TALAIA,A 2 Ll,ESTABL.,12,15,Ibiza
SANT JOSEP DE SA TALAIA,A 2 Ll,PLACES,1858,15,Ibiza
SANT JOSEP DE SA TALAIA,A 3 Ll,ESTABL.,18,15,Ibiza
SANT JOSEP DE SA TALAIA,A 3 Ll,PLACES,1932,15,Ibiza
SANT JOSEP DE SA TALAIA,A 4 Ll,ESTABL.,2,15,Ibiza
SANT JOSEP DE SA TALAIA,A 4 Ll,PLACES,394,15,Ibiza
SANT JOSEP DE SA TALAIA,AG,ESTABL.,1,15,Ibiza
SANT JOSEP DE SA TALAIA,AG,PLACES,8,15,Ibiza
SANT JOSEP DE SA TALAIA,CH,ESTABL.,1,15,Ibiza
SANT JOSEP DE SA TALAIA,CH,PLACES,12,15,Ibiza
SANT JOSEP DE SA TALAIA,CT,ESTABL.,1,15,Ibiza
SANT JOSEP DE SA TALAIA,CT,PLACES,400,15,Ibiza
SANT JOSEP DE SA TALAIA,CV 2*,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,CV 2*,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,CV 3*,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,CV 3*,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,F,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,F,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,H 1*,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,H 1*,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,H 2*,ESTABL.,6,15,Ibiza
SANT JOSEP DE SA TALAIA,H 2*,PLACES,1238,15,Ibiza
SANT JOSEP DE SA TALAIA,H 3*,ESTABL.,12,15,Ibiza
SANT JOSEP DE SA TALAIA,H 3*,PLACES,5076,15,Ibiza
SANT JOSEP DE SA TALAIA,H 3* SUP.,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,H 3* SUP.,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,H 4*,ESTABL.,3,15,Ibiza
SANT JOSEP DE SA TALAIA,H 4*,PLACES,1024,15,Ibiza
SANT JOSEP DE SA TALAIA,H 4* SUP.,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,H 4* SUP.,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,H 5*,ESTABL.,4,15,Ibiza
SANT JOSEP DE SA TALAIA,H 5*,PLACES,3485,15,Ibiza
SANT JOSEP DE SA TALAIA,H 5*GL,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,H 5*GL,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HA 1*,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HA 1*,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HA 2*,ESTABL.,2,15,Ibiza
SANT JOSEP DE SA TALAIA,HA 2*,PLACES,450,15,Ibiza
SANT JOSEP DE SA TALAIA,HA 3*,ESTABL.,4,15,Ibiza
SANT JOSEP DE SA TALAIA,HA 3*,PLACES,755,15,Ibiza
SANT JOSEP DE SA TALAIA,HA 4*,ESTABL.,4,15,Ibiza
SANT JOSEP DE SA TALAIA,HA 4*,PLACES,1908,15,Ibiza
SANT JOSEP DE SA TALAIA,HR  1*,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HR  1*,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HR 2*,ESTABL.,1,15,Ibiza
SANT JOSEP DE SA TALAIA,HR 2*,PLACES,84,15,Ibiza
SANT JOSEP DE SA TALAIA,HR 3*,ESTABL.,2,15,Ibiza
SANT JOSEP DE SA TALAIA,HR 3*,PLACES,296,15,Ibiza
SANT JOSEP DE SA TALAIA,HR 4*,ESTABL.,1,15,Ibiza
SANT JOSEP DE SA TALAIA,HR 4*,PLACES,19,15,Ibiza
SANT JOSEP DE SA TALAIA,HR,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HR,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HS 1*,ESTABL.,3,15,Ibiza
SANT JOSEP DE SA TALAIA,HS 1*,PLACES,44,15,Ibiza
SANT JOSEP DE SA TALAIA,HS 2*,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HS 2*,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HS 3*,ESTABL.,1,15,Ibiza
SANT JOSEP DE SA TALAIA,HS 3*,PLACES,16,15,Ibiza
SANT JOSEP DE SA TALAIA,HSR 1*,ESTABL.,1,15,Ibiza
SANT JOSEP DE SA TALAIA,HSR 1*,PLACES,13,15,Ibiza
SANT JOSEP DE SA TALAIA,HSR 2*,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HSR 2*,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HSR 3*,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,HSR 3*,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,RA 1*,ESTABL.,2,15,Ibiza
SANT JOSEP DE SA TALAIA,RA 1*,PLACES,100,15,Ibiza
SANT JOSEP DE SA TALAIA,RA 2*,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,RA 2*,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,RA 4*,ESTABL.,1,15,Ibiza
SANT JOSEP DE SA TALAIA,RA 4*,PLACES,56,15,Ibiza
SANT JOSEP DE SA TALAIA,TI,ESTABL.,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,TI,PLACES,NA,15,Ibiza
SANT JOSEP DE SA TALAIA,TOTAL,ESTABL.,107,15,Ibiza
SANT JOSEP DE SA TALAIA,TOTAL,PLACES,21134,15,Ibiza
SANTA EULÀRIA DES RIU,A 1 Ll,ESTABL.,37,15,Ibiza
SANTA EULÀRIA DES RIU,A 1 Ll,PLACES,2115,15,Ibiza
SANTA EULÀRIA DES RIU,A 2 Ll,ESTABL.,16,15,Ibiza
SANTA EULÀRIA DES RIU,A 2 Ll,PLACES,1852,15,Ibiza
SANTA EULÀRIA DES RIU,A 3 Ll,ESTABL.,9,15,Ibiza
SANTA EULÀRIA DES RIU,A 3 Ll,PLACES,1246,15,Ibiza
SANTA EULÀRIA DES RIU,A 4 Ll,ESTABL.,NA,15,Ibiza
SANTA EULÀRIA DES RIU,A 4 Ll,PLACES,NA,15,Ibiza
SANTA EULÀRIA DES RIU,AG,ESTABL.,14,15,Ibiza
SANTA EULÀRIA DES RIU,AG,PLACES,225,15,Ibiza
SANTA EULÀRIA DES RIU,CH,ESTABL.,1,15,Ibiza
SANTA EULÀRIA DES RIU,CH,PLACES,18,15,Ibiza
SANTA EULÀRIA DES RIU,CT,ESTABL.,3,15,Ibiza
